"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","category"
"172","9a1b816c164bc7f5354989d1a458809b",485,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"173","054e2cc0dca2eb076ee9a43431a8afa1",490,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"174","2aae74d830949744229954185b215bca",367,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"175","bcf0f67e18e07f81f734ca3a283dd3b5",372,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"176","152140c99a4b441932871f74c73b5d23",362,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"177","7d6b1f0cf93de0ccdfbcc7b262c290aa",491,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"178","628b04c83216dde50339b3c78baa668f",369,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"179","13570eec4098b98c8dd51fa8b7ec6a66",368,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"180","2bab9cf0af0c6467430257f95ccf3764",371,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"181","cbac1c939d8731afc7abb6a5fb99f871",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"182","f35fae26582d6ba81729cf3647b8f23f",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"183","1cf89e6847bd860746d9945e06fb3625",487,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"184","45b498a7939b8016e863dfe69148648c",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"185","0dcb323d0a30ac25887e1c4802fb12e9",369,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"186","b4947c8cae3b4757b1f6df8aa86373f8",488,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"187","829bbd6ff003fcf929b13ac31a8a7204",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"188","7e56e77c30a0a6a62439104e61ea3501",493,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"189","272ae116c65924949426faca51e1dd98",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","Straub / elevated tail"
"190","3de158a67a89738acba3d3482a31ea25",483,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"191","c5c812843d055c9c4d01023de98a7de3",491,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"192","44713eece148ac90ba2c25966cce979f",478,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"193","6009ac9ff8fe8f41aa723de3ec026d5b",469,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"194","be2ec381fdf6c763bc92b1ae94c90e2e",489,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","Straub / elevated tail"
"195","9a2ecaa88eae0b7ef140c1aa1d9e4976",492,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","Straub / elevated tail"
"196","fe0ed7ab23662c8b893b2008baa4446f",491,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"197","edfb9002e631256a7d614d43e5d1a844",370,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"198","6593b6fa3f5218148f9fa1b68188d0e3",370,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"199","9a52bba8003857370f11e6e0e624b02a",376,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"200","5fe9840a3dcdc83d56a1c0bd4662f967",373,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"201","5e35dde9d9c3b6a84bde09055409a4d6",372,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"202","ef371aa78a2f1e9dc32ce044ed7263d9",354,"male","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"203","8ecb8a0222992d08842d54d23fdb3a1e",373,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"204","9808a1ee240ba03ae778af1e1f48046e",376,"female","GMC late adult (53 weeks)","HMGULA_001","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"205","15ca07334b958baf07bda790d2f71689",491,"female","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
"206","2e29e8dd578f67215e3108a1f1f0fe17",493,"male","GMC late adult (70 weeks)","HMGULA_002","SHIRPA","HMGULA_SHI_001","HMGULA_SHI","Tail elevation","HMGULA_SHI_008_001","As expected"
