"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"1","cdee8fb4312a1f85d472209ef00ac172",539,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"2","2758bd590f4f720ed87201c8f6c97a0b",542,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"3","e096400ff8d980f52bf2f0531f466b13",537,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"4","7952f75eb0e41516cbc03a1ad1a3a77f",538,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"5","ef1547cb62752d1ae99c90d2a9e8405d",539,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"6","ceee2cc5822eb45389a991c315999c25",541,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"7","bc6e6ed30b0ea44ac6d9bfd84e1d1a87",540,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"8","a9d72f2d337f46551542f37ff4443c6e",539,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"9","a4990ba96177fa50430301a6086875ae",421,"male","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"10","67e58c230a21bb9f9300f4628c78bcdc",542,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"11","a54e3338078b5e08f10a3ab4325a8bb8",539,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"12","6aeb99d06bb849c34009b80456fa8a9d",541,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"13","5ca45b492478536238b44087ebf3f76a",528,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"14","c95db6f971f42cc424b913f118c0e242",539,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"15","e397b9d6b430168c6d2fa18f5c125127",536,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"16","da7014c21ecae5245e4ea4d6cfbf3c44",539,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"17","72a002da8ac84e1d43a4a37c8a9e8dda",541,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"18","5733b9c2a6ea722b1a677a8f594f641c",420,"female","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"19","2d1a59d86a729fa16f507a12f86d837c",540,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"20","e1ca6766d65c7f299e2eda98461b2f52",524,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"21","031e25f0de5a7e1fce685072ad11550d",535,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"22","fe0ed7ab23662c8b893b2008baa4446f",540,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"23","79eede859a863c334c682aeb38ff8b77",541,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"24","489937405c1ae5213d4e302901be37b4",539,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","no data"
"25","9e849e7438c35644412037f52e233f98",538,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"26","08964716ba5647ecb5ac13c2c5c3ac92",531,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"27","65cf79ed8027140c9126f90169e452b8",540,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"28","df92d22ed7141e0adfffeed755444c6c",420,"male","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"29","6745afe1433ba8204306e967b641e32b",536,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"30","82ce624d4afffae00e57b6ad2df16aec",537,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"31","c1d39aee67f2531595b902c79f72d495",539,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"32","c9d7260ad62a9e01b00f1ef48894ef86",538,"female","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"33","9e3c53928da35a305c92e34924a36548",539,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"34","1db340e2ebfa2979799656c329c293b6",537,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"35","3740168dec7901a85d355290d419eaf2",538,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"36","84cc849a452ea5f5681fe961a1e35e98",536,"male","GMC late adult (70 weeks)","HMGULA_002","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"37","ea4ebde341d0ccc8f064bd044840d482",415,"male","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
"38","35edc46c3ac4ee86b8299d93efb75c9b",421,"female","GMC late adult (53 weeks)","HMGULA_001","Scheimpflug","HMGULA_SCH_001","HMGULA_SCH","Lens Scheimpflug","HMGULA_SCH_001_001","normal"
