"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","text_value"
"75","65cf79ed8027140c9126f90169e452b8",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"76","92b2490c81b91f82189bfe794139d3d4",533,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"77","071707b58c7c1bd83aede7e7462eebad",534,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"78","dbf878b3cb8fda9acc73dc7dc85e9b2c",528,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"79","d1452a510c8a28c10f47650f2d222942",539,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"80","8fa54af32bba57b2c785b19f6d5d2d22",531,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"81","537501447118d2df80c21fa4a280a3c6",540,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"82","a6fe4f711d3c8b27407a46a6bebcefd9",531,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"83","babfaf4ccb7d16027771da6cb3f93a36",539,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"84","8d9ea8c7a24931845a3f4911c4348312",536,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"85","bbb02d1571fe89ec4aaebbec3566624d",535,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"86","031e25f0de5a7e1fce685072ad11550d",534,"female","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
"87","85b850da280ae89455dac32f5c25de72",540,"male","GMC late adult (70 weeks)","HMGULA_002","Virtual Drum","HMGULA_VDR_001","HMGULA_VDR","Visual properties","HMGULA_VDR_001_001","normal"
