"","specimen_id","age_in_days","sex","pipeline_name","pipeline_stable_id","procedure_name","procedure_stable_id","procedure_group","parameter_name","parameter_stable_id","category"
"125","7952f75eb0e41516cbc03a1ad1a3a77f",559,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"126","8508b0c2b0bde83a3d449ced5f63ed03",557,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"127","8dd8f213eccae5f7c598c990cf6bd9fe",560,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"128","65cf79ed8027140c9126f90169e452b8",561,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"129","cdee8fb4312a1f85d472209ef00ac172",559,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"130","9f3e03658b3afc9f4f322a604b74611e",554,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"131","071707b58c7c1bd83aede7e7462eebad",555,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"132","d64127dab7b6aee133ba67a30bb33085",440,"female","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"133","fdba0d389181594819561aa9a08e3910",441,"male","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"134","ffb30f8568963e9197128c37011a894d",442,"male","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"135","f35fae26582d6ba81729cf3647b8f23f",557,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"136","11c2f68e3474296038608e0056ffceda",539,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"137","ef371aa78a2f1e9dc32ce044ed7263d9",422,"male","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"138","6aeb99d06bb849c34009b80456fa8a9d",561,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"139","fbf806b011cb0a60694b2c6dbb65439b",561,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"140","89b4e501edbdf4071e0c22bfa857729f",440,"male","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"141","df13cc2b9598cba85007fe775e5eb24c",561,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"142","c2cabcce6a800f75466f7e27852fc236",559,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"143","be2ec381fdf6c763bc92b1ae94c90e2e",557,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"144","33d2044e61d37be6fd0f8574a74d3a49",559,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"145","d03e0774913267e83a4739119f88c440",439,"female","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"146","54291e163ea666d2f4beaf80c33a5e4a",437,"female","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"147","422e196125438b63f17dfefb03bed406",438,"female","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"148","21c003c371ca09ba416e842e55360f6c",440,"male","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"149","5e540687bcf353b48c5ee3491826341c",562,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"150","1f4db255528ff406fd0f85cc4e842f2d",559,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"151","093740979889e96c669694a3c732b8c0",558,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"152","2ea8f60e4eb83f85d92b1ab8b763fa71",559,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"153","264d29d5d0c017f10f2f087600eece80",558,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"154","4a3a00fa9f487d32389603472741c608",558,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"155","695f176b837d29b2473937c09ab220b9",539,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"156","287429a138ea0039586d26a837950828",560,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"157","84cc849a452ea5f5681fe961a1e35e98",554,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"158","031e25f0de5a7e1fce685072ad11550d",555,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"159","5733b9c2a6ea722b1a677a8f594f641c",441,"female","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"160","a241c40103ad4b2f2fb2a3469e5b0366",439,"female","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"161","d6f56aa582cee3a32682c4bd4e033ae0",560,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"162","08964716ba5647ecb5ac13c2c5c3ac92",552,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"163","e85abb9a9aa002c329617d11a36233c8",438,"female","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"164","c33d110963c1154042c69372418706e3",442,"male","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"165","6745afe1433ba8204306e967b641e32b",557,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"166","7d04036abc8311597cde99860196a8bc",560,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"167","d1452a510c8a28c10f47650f2d222942",562,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"168","699e9ed8bfcaa10f95eb22233588369b",558,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"169","488ef9b8fb260072af8a8b0abe585260",561,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"170","47f3c221f1274ceb1f5087498612a05f",563,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"171","b87db051b511afa7c43ab22b19633253",559,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"172","86c56f204979aee1c1631c93f3e68e4d",561,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"173","b3e9cf3e8ad4297f4684de214b93b7d8",559,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"174","babfaf4ccb7d16027771da6cb3f93a36",561,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"175","a1928c217f083995ac5676b69ff5f481",443,"male","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"176","8b96264d8c994cfb1b8ecddabcf80ced",441,"male","GMC late adult (53 weeks)","HMGULA_001","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"177","cd5798f158791fc596993f242568526d",557,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"178","92ac14060b953f30f1e17f6eb9611614",555,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"179","b0aeba63f4a69053f82c5bdd74df0035",558,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"180","38312a74a710489a4004b759647a9660",542,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"181","79eede859a863c334c682aeb38ff8b77",561,"male","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
"182","601fe59bf2e05cd910f3f3bb0270ae4f",563,"female","GMC late adult (70 weeks)","HMGULA_002","Tissue Embedding and Block Banking","HMGULA_BLK_001","HMGULA_BLK","Eye 2 with optic nerve (within skull)","HMGULA_BLK_012_001","Not Block banked"
